code,date,Euro_super_95
FI,2017-05-15,1.472
FI,2017-05-08,1.462
FI,2017-05-01,1.491
FI,2017-04-24,1.494
FI,2017-04-10,1.48
FI,2017-04-03,1.464
FI,2017-03-27,1.464
FI,2017-03-20,1.472
FI,2017-03-13,1.485
FI,2017-03-06,1.496
FI,2017-02-27,1.483
FI,2017-02-20,1.489
FI,2017-02-13,1.504
FI,2017-02-06,1.467
FI,2017-01-30,1.474
FI,2017-01-23,1.486
FI,2017-01-16,1.489
FI,2017-01-09,1.506
FI,2017-01-02,1.488
FI,2016-12-19,1.438
FI,2016-12-12,1.425
FI,2016-12-05,1.398
FI,2016-11-28,1.397
FI,2016-11-21,1.391
FI,2016-11-14,1.39
FI,2016-11-07,1.421
FI,2016-10-31,1.427
FI,2016-10-24,1.428
FI,2016-10-17,1.424
FI,2016-10-10,1.403
FI,2016-10-03,1.387
FI,2016-09-26,1.381
FI,2016-09-19,1.384
FI,2016-09-12,1.372
FI,2016-09-05,1.39
FI,2016-08-29,1.37
FI,2016-08-22,1.37
FI,2016-08-15,1.359
FI,2016-08-08,1.37
FI,2016-08-01,1.378
FI,2016-07-25,1.398
FI,2016-07-18,1.399
FI,2016-07-11,1.399
FI,2016-07-04,1.421
FI,2016-06-27,1.435
FI,2016-06-20,1.43
FI,2016-06-13,1.438
FI,2016-06-06,1.432
FI,2016-05-30,1.419
FI,2016-05-23,1.422
FI,2016-05-16,1.391
FI,2016-05-09,1.386
FI,2016-05-02,1.367
FI,2016-04-25,1.366
FI,2016-04-18,1.352
FI,2016-04-11,1.347
FI,2016-04-04,1.347
FI,2016-03-21,1.316
FI,2016-03-14,1.319
FI,2016-03-07,1.295
FI,2016-02-29,1.297
FI,2016-02-22,1.309
FI,2016-02-15,1.33
FI,2016-02-08,1.341
FI,2016-02-01,1.338
FI,2016-01-25,1.352
FI,2016-01-18,1.363
FI,2016-01-11,1.368
FI,2016-01-04,1.362
FI,2015-12-14,1.389
FI,2015-12-07,1.397
FI,2015-11-30,1.413
FI,2015-11-23,1.421
FI,2015-11-16,1.427
FI,2015-11-09,1.393
FI,2015-11-02,1.391
FI,2015-10-26,1.391
FI,2015-10-19,1.405
FI,2015-10-12,1.412
FI,2015-10-05,1.419
FI,2015-09-28,1.436
FI,2015-09-21,1.443
FI,2015-09-14,1.458
FI,2015-09-07,1.464
FI,2015-08-31,1.481
FI,2015-08-24,1.507
FI,2015-08-17,1.53
FI,2015-08-10,1.538
FI,2015-08-03,1.548
FI,2015-07-27,1.558
FI,2015-07-20,1.566
FI,2015-07-13,1.567
FI,2015-07-06,1.56
FI,2015-06-29,1.57
FI,2015-06-22,1.57
FI,2015-06-15,1.564
FI,2015-06-08,1.558
FI,2015-06-01,1.551
FI,2015-05-25,1.553
FI,2015-05-18,1.545
FI,2015-05-11,1.537
FI,2015-05-04,1.538
FI,2015-04-27,1.53
FI,2015-04-20,1.506
FI,2015-04-13,1.498
FI,2015-03-30,1.492
FI,2015-03-23,1.485
FI,2015-03-16,1.462
FI,2015-03-09,1.445
FI,2015-03-02,1.42
FI,2015-02-23,1.403
FI,2015-02-16,1.393
FI,2015-02-09,1.383
FI,2015-02-02,1.36
FI,2015-01-26,1.351
FI,2015-01-19,1.353
FI,2015-01-12,1.368
FI,2015-01-05,1.387
FI,2014-12-15,1.449
FI,2014-12-08,1.484
FI,2014-12-01,1.504
FI,2014-11-24,1.515
FI,2014-11-17,1.519
FI,2014-11-10,1.548
FI,2014-11-03,1.557
FI,2014-10-27,1.578
FI,2014-10-20,1.583
FI,2014-10-13,1.602
FI,2014-10-06,1.61
FI,2014-09-29,1.623
FI,2014-09-22,1.62
FI,2014-09-15,1.62
FI,2014-09-08,1.62
FI,2014-09-01,1.62
FI,2014-08-25,1.638
FI,2014-08-18,1.643
FI,2014-08-11,1.645
FI,2014-08-04,1.65
FI,2014-07-28,1.648
FI,2014-07-21,1.666
FI,2014-07-14,1.655
FI,2014-07-07,1.658
FI,2014-06-30,1.649
FI,2014-06-23,1.654
FI,2014-06-16,1.633
FI,2014-06-09,1.634
FI,2014-06-02,1.626
FI,2014-05-26,1.628
FI,2014-05-19,1.62
FI,2014-05-12,1.62
FI,2014-05-05,1.622
FI,2014-04-28,1.624
FI,2014-04-14,1.613
FI,2014-04-07,1.612
FI,2014-03-31,1.608
FI,2014-03-24,1.598
FI,2014-03-17,1.61
FI,2014-03-10,1.609
FI,2014-03-03,1.608
FI,2014-02-24,1.613
FI,2014-02-17,1.606
FI,2014-02-10,1.612
FI,2014-02-03,1.612
FI,2014-01-27,1.626
FI,2014-01-20,1.614
FI,2014-01-13,1.619
FI,2014-01-06,1.634
FI,2013-12-16,1.591
FI,2013-12-09,1.584
FI,2013-12-02,1.602
FI,2013-11-25,1.591
FI,2013-11-18,1.583
FI,2013-11-11,1.603
FI,2013-11-04,1.587
FI,2013-10-28,1.618
FI,2013-10-21,1.616
FI,2013-10-14,1.627
FI,2013-10-07,1.648
FI,2013-09-30,1.646
FI,2013-09-23,1.673
FI,2013-09-16,1.665
FI,2013-09-09,1.68
FI,2013-09-02,1.665
FI,2013-08-26,1.681
FI,2013-08-19,1.66
FI,2013-08-12,1.674
FI,2013-08-05,1.688
FI,2013-07-29,1.669
FI,2013-07-22,1.659
FI,2013-07-15,1.663
FI,2013-07-08,1.64
FI,2013-07-01,1.645
FR,2022-09-19,1.555
FR,2022-09-12,1.569
FR,2022-09-05,1.619
FR,2022-08-29,1.78
FR,2022-08-22,1.771
FR,2022-08-15,1.779
FR,2022-08-08,1.836
FR,2022-08-01,1.845
FR,2022-07-25,1.924
FR,2022-07-18,2.001
FR,2022-07-11,2.029
FR,2022-07-04,2.082
FR,2022-06-27,2.087
FR,2022-06-20,2.129
FR,2022-06-13,2.131
FR,2022-06-06,2.101
FR,2022-05-30,1.963
FR,2022-05-23,1.972
FR,2022-05-16,1.892
FR,2022-05-09,1.866
FR,2022-05-02,1.802
FR,2022-04-25,1.79
FR,2022-04-11,1.793
FR,2022-04-04,1.832
FR,2022-03-28,2.004
FR,2022-03-21,1.974
FR,2022-03-14,2.082
FR,2022-03-07,1.889
FR,2022-02-28,1.813
FR,2022-02-21,1.792
FR,2022-02-14,1.781
FR,2022-02-07,1.765
FR,2022-01-31,1.746
FR,2022-01-24,1.725
FR,2022-01-17,1.707
FR,2022-01-10,1.682
FR,2022-01-03,1.629
FR,2021-12-20,1.635
FR,2021-12-13,1.632
FR,2021-12-06,1.634
FR,2021-11-29,1.653
FR,2021-11-22,1.665
FR,2021-11-15,1.659
FR,2021-11-08,1.663
FR,2021-11-01,1.66
FR,2021-10-25,1.649
FR,2021-10-18,1.657
FR,2021-10-11,1.633
FR,2021-10-04,1.604
FR,2021-09-27,1.587
FR,2021-09-20,1.589
FR,2021-09-13,1.585
FR,2021-09-06,1.569
FR,2021-08-30,1.569
FR,2021-08-23,1.578
FR,2021-08-16,1.586
FR,2021-08-09,1.588
FR,2021-08-02,1.573
FR,2021-07-26,1.582
FR,2021-07-19,1.584
FR,2021-07-12,1.568
FR,2021-07-05,1.565
FR,2021-06-28,1.548
FR,2021-06-21,1.536
FR,2021-06-14,1.531
FR,2021-06-07,1.529
FR,2021-05-31,1.521
FR,2021-05-24,1.523
FR,2021-05-17,1.523
FR,2021-05-10,1.531
FR,2021-05-03,1.517
FR,2021-04-26,1.521
FR,2021-04-19,1.516
FR,2021-04-12,1.514
FR,2021-03-29,1.512
FR,2021-03-22,1.522
FR,2021-03-15,1.51
FR,2021-03-08,1.49
FR,2021-03-01,1.481
FR,2021-02-22,1.465
FR,2021-02-15,1.445
FR,2021-02-08,1.435
FR,2021-02-01,1.425
FR,2021-01-25,1.425
FR,2021-01-18,1.418
FR,2021-01-11,1.39
FR,2020-12-21,1.358
FR,2020-12-14,1.35
FR,2020-12-07,1.346
FR,2020-11-30,1.339
FR,2020-11-23,1.329
FR,2020-11-16,1.324
FR,2020-11-09,1.32
FR,2020-11-02,1.329
FR,2020-10-26,1.324
FR,2020-10-19,1.341
FR,2020-10-12,1.336
FR,2020-10-05,1.331
FR,2020-09-28,1.329
FR,2020-09-21,1.326
FR,2020-09-14,1.333
FR,2020-09-07,1.332
FR,2020-08-31,1.333
FR,2020-08-24,1.336
FR,2020-08-17,1.332
FR,2020-08-10,1.328
FR,2020-08-03,1.327
FR,2020-07-27,1.346
FR,2020-07-20,1.348
FR,2020-07-13,1.344
FR,2020-07-06,1.33
FR,2020-06-29,1.339
FR,2020-06-22,1.318
FR,2020-06-15,1.313
FR,2020-06-08,1.289
FR,2020-06-01,1.283
FR,2020-05-25,1.268
FR,2020-05-18,1.244
FR,2020-05-11,1.23
FR,2020-05-04,1.23
FR,2020-04-27,1.245
FR,2020-04-20,1.262
FR,2020-04-06,1.288
FR,2020-03-30,1.305
FR,2020-03-23,1.334
FR,2020-03-16,1.404
FR,2020-03-09,1.459
FR,2020-03-02,1.489
FR,2020-02-24,1.489
FR,2020-02-17,1.495
FR,2020-02-10,1.499
FR,2020-02-03,1.516
FR,2020-01-27,1.534
FR,2020-01-20,1.54
FR,2020-01-13,1.548
FR,2020-01-06,1.536
FR,2019-12-16,1.521
FR,2019-12-09,1.52
FR,2019-12-02,1.518
FR,2019-11-25,1.51
FR,2019-11-18,1.512
FR,2019-11-11,1.511
FR,2019-11-04,1.499
FR,2019-10-28,1.492
FR,2019-10-21,1.497
FR,2019-10-14,1.506
FR,2019-10-07,1.505
FR,2019-09-30,1.51
FR,2019-09-23,1.51
FR,2019-09-16,1.489
FR,2019-09-09,1.477
FR,2019-09-02,1.491
FR,2019-08-26,1.492
FR,2019-08-19,1.493
FR,2019-08-12,1.507
FR,2019-08-05,1.519
FR,2019-07-29,1.518
FR,2019-07-22,1.531
FR,2019-07-15,1.521
FR,2019-07-08,1.492
FR,2019-07-01,1.51
FR,2019-06-24,1.508
FR,2019-06-17,1.515
FR,2019-06-10,1.543
FR,2019-06-03,1.584
FR,2019-05-27,1.594
FR,2019-05-20,1.58
FR,2019-05-13,1.581
FR,2019-05-06,1.58
FR,2019-04-29,1.58
FR,2019-04-15,1.565
FR,2019-04-08,1.546
FR,2019-04-01,1.525
FR,2019-03-25,1.496
FR,2019-03-18,1.485
FR,2019-03-11,1.475
FR,2019-03-04,1.47
FR,2019-02-25,1.459
FR,2019-02-18,1.441
FR,2019-02-11,1.434
FR,2019-02-04,1.435
FR,2019-01-28,1.435
FR,2019-01-21,1.432
FR,2019-01-14,1.421
FR,2019-01-07,1.407
FR,2018-12-17,1.432
FR,2018-12-10,1.435
FR,2018-12-03,1.43
FR,2018-11-26,1.453
FR,2018-11-19,1.459
FR,2018-11-12,1.476
FR,2018-11-05,1.535
FR,2018-10-29,1.537
FR,2018-10-22,1.555
FR,2018-10-15,1.574
FR,2018-10-08,1.573
FR,2018-10-01,1.552
FR,2018-09-24,1.552
FR,2018-09-17,1.558
FR,2018-09-10,1.562
FR,2018-09-03,1.544
FR,2018-08-27,1.547
FR,2018-08-20,1.545
FR,2018-08-13,1.547
FR,2018-08-06,1.545
FR,2018-07-30,1.525
FR,2018-07-23,1.532
FR,2018-07-16,1.542
FR,2018-07-09,1.532
FR,2018-07-02,1.534
FR,2018-06-25,1.539
FR,2018-06-18,1.547
FR,2018-06-11,1.549
FR,2018-06-04,1.561
FR,2018-05-28,1.564
FR,2018-05-21,1.543
FR,2018-05-14,1.52
FR,2018-05-07,1.504
FR,2018-04-30,1.501
FR,2018-04-23,1.491
FR,2018-04-16,1.484
FR,2018-04-09,1.481
FR,2018-03-26,1.465
FR,2018-03-19,1.447
FR,2018-03-12,1.453
FR,2018-03-05,1.457
FR,2018-02-26,1.454
FR,2018-02-19,1.461
FR,2018-02-12,1.477
FR,2018-02-05,1.479
FR,2018-01-29,1.478
FR,2018-01-22,1.476
FR,2018-01-15,1.475
FR,2018-01-08,1.468
FR,2018-01-01,1.408
FR,2017-12-18,1.403
FR,2017-12-11,1.402
FR,2017-12-04,1.408
FR,2017-11-27,1.408
FR,2017-11-20,1.416
FR,2017-11-13,1.411
FR,2017-11-06,1.376
FR,2017-10-30,1.36
FR,2017-10-23,1.343
FR,2017-10-16,1.359
FR,2017-10-09,1.363
FR,2017-10-02,1.373
FR,2017-09-25,1.371
FR,2017-09-18,1.375
FR,2017-09-11,1.374
FR,2017-09-04,1.339
FR,2017-08-28,1.34
FR,2017-08-21,1.34
FR,2017-08-14,1.339
FR,2017-08-07,1.337
FR,2017-07-31,1.318
FR,2017-07-24,1.328
FR,2017-07-17,1.323
FR,2017-07-10,1.315
FR,2017-07-03,1.322
FR,2017-06-26,1.328
FR,2017-06-19,1.344
FR,2017-06-12,1.357
FR,2017-06-05,1.368
FR,2017-05-29,1.37
FR,2017-05-22,1.369
FR,2017-05-15,1.367
FR,2017-05-08,1.374
FR,2017-05-01,1.398
FR,2017-04-24,1.411
FR,2017-04-10,1.396
FR,2017-04-03,1.375
FR,2017-03-27,1.372
FR,2017-03-20,1.381
FR,2017-03-13,1.401
FR,2017-03-06,1.413
FR,2017-02-27,1.417
FR,2017-02-20,1.42
FR,2017-02-13,1.413
FR,2017-02-06,1.413
FR,2017-01-30,1.413
FR,2017-01-23,1.412
FR,2017-01-16,1.41
FR,2017-01-09,1.413
FR,2017-01-02,1.393
FR,2016-12-19,1.365
FR,2016-12-12,1.353
FR,2016-12-05,1.326
FR,2016-11-28,1.321
FR,2016-11-21,1.31
FR,2016-11-14,1.315
FR,2016-11-07,1.331
FR,2016-10-31,1.339
FR,2016-10-24,1.338
FR,2016-10-17,1.335
FR,2016-10-10,1.321
FR,2016-10-03,1.3
FR,2016-09-26,1.293
FR,2016-09-19,1.299
FR,2016-09-12,1.291
FR,2016-09-05,1.286
FR,2016-08-29,1.296
FR,2016-08-22,1.285
FR,2016-08-15,1.274
FR,2016-08-08,1.268
FR,2016-08-01,1.271
FR,2016-07-25,1.294
FR,2016-07-18,1.298
FR,2016-07-11,1.305
FR,2016-07-04,1.334
FR,2016-06-27,1.34
FR,2016-06-20,1.345
FR,2016-06-13,1.356
FR,2016-06-06,1.371
FR,2016-05-30,1.368
FR,2016-05-23,1.332
FR,2016-05-16,1.309
FR,2016-05-09,1.314
FR,2016-05-02,1.318
FR,2016-04-25,1.308
FR,2016-04-18,1.304
FR,2016-04-11,1.292
FR,2016-04-04,1.296
FR,2016-03-21,1.27
FR,2016-03-14,1.259
FR,2016-03-07,1.231
FR,2016-02-29,1.227
FR,2016-02-22,1.234
FR,2016-02-15,1.24
FR,2016-02-08,1.261
FR,2016-02-01,1.261
FR,2016-01-25,1.257
FR,2016-01-18,1.271
FR,2016-01-11,1.284
FR,2016-01-04,1.262
FR,2015-12-14,1.269
FR,2015-12-07,1.29
FR,2015-11-30,1.288
FR,2015-11-23,1.287
FR,2015-11-16,1.3
FR,2015-11-09,1.293
FR,2015-11-02,1.279
FR,2015-10-26,1.281
FR,2015-10-19,1.293
FR,2015-10-12,1.296
FR,2015-10-05,1.294
FR,2015-09-28,1.297
FR,2015-09-21,1.302
FR,2015-09-14,1.31
FR,2015-09-07,1.294
FR,2015-08-31,1.317
FR,2015-08-24,1.364
FR,2015-08-17,1.385
FR,2015-08-10,1.401
FR,2015-08-03,1.394
FR,2015-07-27,1.43
FR,2015-07-20,1.443
FR,2015-07-13,1.444
FR,2015-07-06,1.42
FR,2015-06-29,1.441
FR,2015-06-22,1.45
FR,2015-06-15,1.441
FR,2015-06-08,1.44
FR,2015-06-01,1.438
FR,2015-05-25,1.432
FR,2015-05-18,1.434
FR,2015-05-11,1.441
FR,2015-05-04,1.437
FR,2015-04-27,1.426
FR,2015-04-20,1.41
FR,2015-04-13,1.393
FR,2015-03-30,1.394
