Date;Price;Akcyza;Opłata paliwowa;Change %
8.03.2012;4,47;1,2;0,24992;0,45%
7.03.2012;4,45;1,2;0,24992;0,23%
6.03.2012;4,44;1,2;0,24992;0,23%
3.03.2012;4,43;1,2;0,24992;0,23%
2.03.2012;4,42;1,2;0,24992;-0,23%
1.03.2012;4,43;1,2;0,24992;-0,89%
29.02.2012;4,47;1,2;0,24992;-0,89%
28.02.2012;4,51;1,2;0,24992;0,00%
25.02.2012;4,51;1,2;0,24992;-0,22%
24.02.2012;4,52;1,2;0,24992;0,00%
23.02.2012;4,52;1,2;0,24992;0,22%
22.02.2012;4,51;1,2;0,24992;0,00%
21.02.2012;4,51;1,2;0,24992;-0,22%
18.02.2012;4,52;1,2;0,24992;0,44%
17.02.2012;4,5;1,2;0,24992;0,45%
16.02.2012;4,48;1,2;0,24992;0,45%
15.02.2012;4,46;1,2;0,24992;0,00%
14.02.2012;4,46;1,2;0,24992;0,00%
11.02.2012;4,46;1,2;0,24992;0,45%
10.02.2012;4,44;1,2;0,24992;0,23%
9.02.2012;4,43;1,2;0,24992;-0,23%
8.02.2012;4,44;1,2;0,24992;0,68%
7.02.2012;4,41;1,2;0,24992;0,46%
4.02.2012;4,39;1,2;0,24992;0,23%
3.02.2012;4,38;1,2;0,24992;-0,23%
2.02.2012;4,39;1,2;0,24992;-0,68%
1.02.2012;4,42;1,2;0,24992;0,00%
31.01.2012;4,42;1,2;0,24992;0,00%
28.01.2012;4,42;1,2;0,24992;-0,23%
27.01.2012;4,43;1,2;0,24992;-0,45%
26.01.2012;4,45;1,2;0,24992;-0,22%
25.01.2012;4,46;1,2;0,24992;-0,22%
24.01.2012;4,47;1,2;0,24992;0,00%
21.01.2012;4,47;1,2;0,24992;-0,89%
20.01.2012;4,51;1,2;0,24992;-1,74%
19.01.2012;4,59;1,2;0,24992;-0,65%
18.01.2012;4,62;1,2;0,24992;0,22%
17.01.2012;4,61;1,2;0,24992;-0,43%
15.01.2012;4,63;1,2;0,24992;-0,64%
14.01.2012;4,66;1,2;0,24992;0,00%
13.01.2012;4,66;1,2;0,24992;0,00%
12.01.2012;4,66;1,2;0,24992;0,22%
11.01.2012;4,65;1,2;0,24992;1,09%
10.01.2012;4,6;1,2;0,24992;1,32%
6.01.2012;4,54;1,2;0,24992;1,34%
5.01.2012;4,48;1,2;0,24992;0,67%
4.01.2012;4,45;1,2;0,24992;0,45%
3.01.2012;4,43;1,2;0,24992;0,68%
2.01.2012;4,4;1,2;0,24992;1,15%
1.01.2012;4,35;1,2;0,24992;0,00%
31.12.2011;4,35;1,05;0,23984;0,46%
30.12.2011;4,33;1,05;0,23984;0,70%
29.12.2011;4,3;1,05;0,23984;0,00%
24.12.2011;4,3;1,05;0,23984;0,23%
23.12.2011;4,29;1,05;0,23984;0,23%
22.12.2011;4,28;1,05;0,23984;0,00%
21.12.2011;4,28;1,05;0,23984;0,23%
20.12.2011;4,27;1,05;0,23984;-0,93%
18.12.2011;4,31;1,05;0,23984;-0,69%
17.12.2011;4,34;1,05;0,23984;-0,23%
16.12.2011;4,35;1,05;0,23984;-0,23%
15.12.2011;4,36;1,05;0,23984;0,23%
14.12.2011;4,35;1,05;0,23984;0,46%
13.12.2011;4,33;1,05;0,23984;0,23%
10.12.2011;4,32;1,05;0,23984;-0,69%
9.12.2011;4,35;1,05;0,23984;0,00%
8.12.2011;4,35;1,05;0,23984;-0,23%
7.12.2011;4,36;1,05;0,23984;-0,23%
6.12.2011;4,37;1,05;0,23984;0,00%
3.12.2011;4,37;1,05;0,23984;-0,91%
2.12.2011;4,41;1,05;0,23984;-0,45%
1.12.2011;4,43;1,05;0,23984;0,45%
30.11.2011;4,41;1,05;0,23984;0,68%
29.11.2011;4,38;1,05;0,23984;0,46%
26.11.2011;4,36;1,05;0,23984;0,46%
25.11.2011;4,34;1,05;0,23984;0,23%
24.11.2011;4,33;1,05;0,23984;-0,23%
23.11.2011;4,34;1,05;0,23984;-0,69%
22.11.2011;4,37;1,05;0,23984;-0,91%
19.11.2011;4,41;1,05;0,23984;-0,45%
18.11.2011;4,43;1,05;0,23984;-0,23%
17.11.2011;4,44;1,05;0,23984;0,23%
16.11.2011;4,43;1,05;0,23984;0,23%
15.11.2011;4,42;1,05;0,23984;1,14%
11.11.2011;4,37;1,05;0,23984;0,23%
10.11.2011;4,36;1,05;0,23984;0,69%
9.11.2011;4,33;1,05;0,23984;0,23%
8.11.2011;4,32;1,05;0,23984;0,70%
5.11.2011;4,29;1,05;0,23984;-0,23%
4.11.2011;4,3;1,05;0,23984;1,65%
3.11.2011;4,23;1,05;0,23984;0,00%
1.11.2011;4,23;1,05;0,23984;-0,47%
29.10.2011;4,25;1,05;0,23984;-0,70%
28.10.2011;4,28;1,05;0,23984;0,00%
27.10.2011;4,28;1,05;0,23984;-0,23%
26.10.2011;4,29;1,05;0,23984;-0,23%
25.10.2011;4,3;1,05;0,23984;0,70%
23.10.2011;4,27;1,05;0,23984;-0,47%
22.10.2011;4,29;1,05;0,23984;0,70%
21.10.2011;4,26;1,05;0,23984;0,24%
20.10.2011;4,25;1,05;0,23984;0,71%
19.10.2011;4,22;1,05;0,23984;0,72%
18.10.2011;4,19;1,05;0,23984;0,48%
16.10.2011;4,17;1,05;0,23984;-0,24%
15.10.2011;4,18;1,05;0,23984;0,72%
14.10.2011;4,15;1,05;0,23984;-0,24%
13.10.2011;4,16;1,05;0,23984;0,00%
12.10.2011;4,16;1,05;0,23984;0,00%
11.10.2011;4,16;1,05;0,23984;0,73%
8.10.2011;4,13;1,05;0,23984;0,00%
7.10.2011;4,13;1,05;0,23984;-0,24%
6.10.2011;4,14;1,05;0,23984;-1,19%
5.10.2011;4,19;1,05;0,23984;0,24%
4.10.2011;4,18;1,05;0,23984;0,24%
2.10.2011;4,17;1,05;0,23984;0,00%
1.10.2011;4,17;1,05;0,23984;-0,24%
30.09.2011;4,18;1,05;0,23984;0,00%
29.09.2011;4,18;1,05;0,23984;0,00%
28.09.2011;4,18;1,05;0,23984;0,00%
27.09.2011;4,18;1,05;0,23984;0,00%
24.09.2011;4,18;1,05;0,23984;0,24%
23.09.2011;4,17;1,05;0,23984;0,72%
22.09.2011;4,14;1,05;0,23984;0,00%
21.09.2011;4,14;1,05;0,23984;0,00%
20.09.2011;4,14;1,05;0,23984;0,00%
17.09.2011;4,14;1,05;0,23984;0,00%
16.09.2011;4,14;1,05;0,23984;0,00%
14.09.2011;4,14;1,05;0,23984;0,73%
13.09.2011;4,11;1,05;0,23984;0,98%
12.09.2011;4,07;1,05;0,23984;0,49%
10.09.2011;4,05;1,05;0,23984;0,25%
9.09.2011;4,04;1,05;0,23984;0,50%
8.09.2011;4,02;1,05;0,23984;0,50%
7.09.2011;4;1,05;0,23984;0,00%
6.09.2011;4;1,05;0,23984;0,00%
3.09.2011;4;1,05;0,23984;0,50%
2.09.2011;3,98;1,05;0,23984;0,51%
1.09.2011;3,96;1,05;0,23984;0,25%
31.08.2011;3,95;1,05;0,23984;0,77%
27.08.2011;3,92;1,05;0,23984;0,51%
26.08.2011;3,9;1,05;0,23984;-0,26%
25.08.2011;3,91;1,05;0,23984;0,77%
24.08.2011;3,88;1,05;0,23984;-0,26%
23.08.2011;3,89;1,05;0,23984;-0,26%
20.08.2011;3,9;1,05;0,23984;0,00%
19.08.2011;3,9;1,05;0,23984;-0,51%
18.08.2011;3,92;1,05;0,23984;0,51%
17.08.2011;3,9;1,05;0,23984;0,78%
13.08.2011;3,87;1,05;0,23984;1,31%
12.08.2011;3,82;1,05;0,23984;0,79%
11.08.2011;3,79;1,05;0,23984;-0,52%
10.08.2011;3,81;1,05;0,23984;0,26%
9.08.2011;3,8;1,05;0,23984;-1,30%
6.08.2011;3,85;1,05;0,23984;-1,03%
5.08.2011;3,89;1,05;0,23984;-0,77%
4.08.2011;3,92;1,05;0,23984;0,00%
3.08.2011;3,92;1,05;0,23984;0,51%
2.08.2011;3,9;1,05;0,23984;-0,51%
30.07.2011;3,92;1,05;0,23984;0,00%
29.07.2011;3,92;1,05;0,23984;0,26%
28.07.2011;3,91;1,05;0,23984;-0,26%
27.07.2011;3,92;1,05;0,23984;-0,25%
26.07.2011;3,93;1,05;0,23984;-0,51%
24.07.2011;3,95;1,05;0,23984;-0,25%
23.07.2011;3,96;1,05;0,23984;-0,50%
22.07.2011;3,98;1,05;0,23984;0,00%
21.07.2011;3,98;1,05;0,23984;0,00%
20.07.2011;3,98;1,05;0,23984;-0,25%
19.07.2011;3,99;1,05;0,23984;0,25%
16.07.2011;3,98;1,05;0,23984;-0,25%
15.07.2011;3,99;1,05;0,23984;0,00%
14.07.2011;3,99;1,05;0,23984;-0,75%
13.07.2011;4,02;1,05;0,23984;2,55%
12.07.2011;3,92;1,05;0,23984;1,03%
9.07.2011;3,88;1,05;0,23984;0,78%
8.07.2011;3,85;1,05;0,23984;1,32%
7.07.2011;3,8;1,05;0,23984;0,53%
6.07.2011;3,78;1,05;0,23984;0,27%
5.07.2011;3,77;1,05;0,23984;-0,26%
3.07.2011;3,78;1,05;0,23984;0,00%
2.07.2011;3,78;1,05;0,23984;-0,26%
1.07.2011;3,79;1,05;0,23984;0,53%
30.06.2011;3,77;1,05;0,23984;0,80%
29.06.2011;3,74;1,05;0,23984;0,54%
28.06.2011;3,72;1,05;0,23984;0,54%
25.06.2011;3,7;1,05;0,23984;-2,63%
23.06.2011;3,8;1,05;0,23984;0,00%
22.06.2011;3,8;1,05;0,23984;-1,81%
21.06.2011;3,87;1,05;0,23984;-0,51%
18.06.2011;3,89;1,05;0,23984;-0,26%
17.06.2011;3,9;1,05;0,23984;0,00%
16.06.2011;3,9;1,05;0,23984;0,00%
15.06.2011;3,9;1,05;0,23984;0,52%
14.06.2011;3,88;1,05;0,23984;0,52%
11.06.2011;3,86;1,05;0,23984;0,78%
10.06.2011;3,83;1,05;0,23984;0,52%
9.06.2011;3,81;1,05;0,23984;0,26%
8.06.2011;3,8;1,05;0,23984;-0,52%
7.06.2011;3,82;1,05;0,23984;-0,52%
4.06.2011;3,84;1,05;0,23984;0,26%
3.06.2011;3,83;1,05;0,23984;-0,52%
2.06.2011;3,85;1,05;0,23984;0,00%
1.06.2011;3,85;1,05;0,23984;0,00%
28.05.2011;3,85;1,05;0,23984;0,26%
27.05.2011;3,84;1,05;0,23984;1,32%
26.05.2011;3,79;1,05;0,23984;0,53%
25.05.2011;3,77;1,05;0,23984;0,53%
24.05.2011;3,75;1,05;0,23984;0,27%
21.05.2011;3,74;1,05;0,23984;-0,27%
20.05.2011;3,75;1,05;0,23984;0,00%
19.05.2011;3,75;1,05;0,23984;0,00%
18.05.2011;3,75;1,05;0,23984;-0,27%
17.05.2011;3,76;1,05;0,23984;0,00%
15.05.2011;3,76;1,05;0,23984;0,00%
14.05.2011;3,76;1,05;0,23984;-0,27%
13.05.2011;3,77;1,05;0,23984;-0,26%
12.05.2011;3,78;1,05;0,23984;-0,53%
11.05.2011;3,8;1,05;0,23984;0,53%
10.05.2011;3,78;1,05;0,23984;-1,05%
7.05.2011;3,82;1,05;0,23984;-0,52%
6.05.2011;3,84;1,05;0,23984;-0,78%
5.05.2011;3,87;1,05;0,23984;0,00%
1.05.2011;3,87;1,05;0,23984;0,00%
30.04.2011;3,87;1,05;0,23984;-0,51%
29.04.2011;3,89;1,05;0,23984;-0,26%
28.04.2011;3,9;1,05;0,23984;0,00%
27.04.2011;3,9;1,05;0,23984;-0,26%
23.04.2011;3,91;1,05;0,23984;0,00%
22.04.2011;3,91;1,05;0,23984;0,00%
21.04.2011;3,91;1,05;0,23984;0,00%
20.04.2011;3,91;1,05;0,23984;0,00%
19.04.2011;3,91;1,05;0,23984;-0,26%
16.04.2011;3,92;1,05;0,23984;-0,51%
15.04.2011;3,94;1,05;0,23984;-0,25%
14.04.2011;3,95;1,05;0,23984;-0,25%
13.04.2011;3,96;1,05;0,23984;-0,75%
12.04.2011;3,99;1,05;0,23984;0,00%
9.04.2011;3,99;1,05;0,23984;0,25%
8.04.2011;3,98;1,05;0,23984;-0,50%
7.04.2011;4;1,05;0,23984;-0,25%
6.04.2011;4,01;1,05;0,23984;0,75%
5.04.2011;3,98;1,05;0,23984;0,76%
2.04.2011;3,95;1,05;0,23984;0,51%
1.04.2011;3,93;1,05;0,23984;0,00%
31.03.2011;3,93;1,05;0,23984;0,00%
30.03.2011;3,93;1,05;0,23984;-0,25%
29.03.2011;3,94;1,05;0,23984;0,00%
26.03.2011;3,94;1,05;0,23984;-0,25%
25.03.2011;3,95;1,05;0,23984;0,00%
24.03.2011;3,95;1,05;0,23984;0,25%
23.03.2011;3,94;1,05;0,23984;0,25%
22.03.2011;3,93;1,05;0,23984;-0,25%
19.03.2011;3,94;1,05;0,23984;-0,51%
18.03.2011;3,96;1,05;0,23984;0,25%
17.03.2011;3,95;1,05;0,23984;0,00%
16.03.2011;3,95;1,05;0,23984;0,25%
15.03.2011;3,94;1,05;0,23984;0,25%
12.03.2011;3,93;1,05;0,23984;0,26%
11.03.2011;3,92;1,05;0,23984;0,00%
10.03.2011;3,92;1,05;0,23984;0,51%
9.03.2011;3,9;1,05;0,23984;-0,76%
8.03.2011;3,93;1,05;0,23984;0,51%
6.03.2011;3,91;1,05;0,23984;-0,76%
5.03.2011;3,94;1,05;0,23984;0,00%
4.03.2011;3,94;1,05;0,23984;0,25%
3.03.2011;3,93;1,05;0,23984;1,55%
2.03.2011;3,87;1,05;0,23984;0,52%
1.03.2011;3,85;1,05;0,23984;0,26%
26.02.2011;3,84;1,05;0,23984;0,26%
25.02.2011;3,83;1,05;0,23984;1,32%
24.02.2011;3,78;1,05;0,23984;1,34%
23.02.2011;3,73;1,05;0,23984;0,81%
22.02.2011;3,7;1,05;0,23984;0,00%
19.02.2011;3,7;1,05;0,23984;-0,54%
18.02.2011;3,72;1,05;0,23984;0,00%
17.02.2011;3,72;1,05;0,23984;-0,27%
16.02.2011;3,73;1,05;0,23984;0,54%
15.02.2011;3,71;1,05;0,23984;0,82%
12.02.2011;3,68;1,05;0,23984;0,27%
11.02.2011;3,67;1,05;0,23984;0,27%
10.02.2011;3,66;1,05;0,23984;0,27%
9.02.2011;3,65;1,05;0,23984;0,00%
8.02.2011;3,65;1,05;0,23984;0,00%
5.02.2011;3,65;1,05;0,23984;0,00%
4.02.2011;3,65;1,05;0,23984;1,11%
3.02.2011;3,61;1,05;0,23984;0,28%
2.02.2011;3,6;1,05;0,23984;0,84%
1.02.2011;3,57;1,05;0,23984;0,56%
29.01.2011;3,55;1,05;0,23984;0,57%
28.01.2011;3,53;1,05;0,23984;0,28%
27.01.2011;3,52;1,05;0,23984;-0,28%
26.01.2011;3,53;1,05;0,23984;-1,12%
25.01.2011;3,57;1,05;0,23984;0,00%
22.01.2011;3,57;1,05;0,23984;-0,28%
21.01.2011;3,58;1,05;0,23984;-1,10%
20.01.2011;3,62;1,05;0,23984;-0,28%
19.01.2011;3,63;1,05;0,23984;0,00%
18.01.2011;3,63;1,05;0,23984;-0,55%
15.01.2011;3,65;1,05;0,23984;-0,54%
14.01.2011;3,67;1,05;0,23984;0,27%
13.01.2011;3,66;1,05;0,23984;0,27%
12.01.2011;3,65;1,05;0,23984;0,55%
11.01.2011;3,63;1,05;0,23984;1,11%
8.01.2011;3,59;1,05;0,23984;0,84%
7.01.2011;3,56;1,05;0,23984;-0,56%
6.01.2011;3,58;1,05;0,23984;-0,28%
5.01.2011;3,59;1,05;0,23984;-0,55%
4.01.2011;3,61;1,05;0,23984;0,00%
1.01.2011;3,61;1,05;0,23984;-0,28%
31.12.2010;3,62;1,05;0,23399;-0,55%
30.12.2010;3,64;1,05;0,23399;0,00%
28.12.2010;3,64;1,05;0,23399;0,28%
25.12.2010;3,63;1,05;0,23399;0,00%
24.12.2010;3,63;1,05;0,23399;0,28%
23.12.2010;3,62;1,05;0,23399;0,00%
22.12.2010;3,62;1,05;0,23399;0,84%
21.12.2010;3,59;1,05;0,23399;0,84%
18.12.2010;3,56;1,05;0,23399;-0,28%
17.12.2010;3,57;1,05;0,23399;0,00%
16.12.2010;3,57;1,05;0,23399;0,00%
15.12.2010;3,57;1,05;0,23399;-0,83%
14.12.2010;3,6;1,05;0,23399;0,00%
12.12.2010;3,6;1,05;0,23399;0,00%
11.12.2010;3,6;1,05;0,23399;0,00%
10.12.2010;3,6;1,05;0,23399;0,00%
9.12.2010;3,6;1,05;0,23399;0,56%
8.12.2010;3,58;1,05;0,23399;0,00%
7.12.2010;3,58;1,05;0,23399;0,00%
4.12.2010;3,58;1,05;0,23399;0,28%
3.12.2010;3,57;1,05;0,23399;0,00%
2.12.2010;3,57;1,05;0,23399;0,56%
1.12.2010;3,55;1,05;0,23399;1,72%
30.11.2010;3,49;1,05;0,23399;0,87%
28.11.2010;3,46;1,05;0,23399;1,47%
27.11.2010;3,41;1,05;0,23399;1,19%
26.11.2010;3,37;1,05;0,23399;0,60%
25.11.2010;3,35;1,05;0,23399;0,90%
24.11.2010;3,32;1,05;0,23399;0,61%
23.11.2010;3,3;1,05;0,23399;-0,60%
21.11.2010;3,32;1,05;0,23399;0,00%
20.11.2010;3,32;1,05;0,23399;-0,90%
19.11.2010;3,35;1,05;0,23399;-0,59%
18.11.2010;3,37;1,05;0,23399;0,00%
17.11.2010;3,37;1,05;0,23399;-1,17%
16.11.2010;3,41;1,05;0,23399;-0,29%
13.11.2010;3,42;1,05;0,23399;0,29%
11.11.2010;3,41;1,05;0,23399;0,29%
10.11.2010;3,4;1,05;0,23399;0,59%
9.11.2010;3,38;1,05;0,23399;1,20%
6.11.2010;3,34;1,05;0,23399;0,00%
5.11.2010;3,34;1,05;0,23399;-0,30%
4.11.2010;3,35;1,05;0,23399;-0,30%
3.11.2010;3,36;1,05;0,23399;0,30%
30.10.2010;3,35;1,05;0,23399;0,00%
29.10.2010;3,35;1,05;0,23399;0,60%
28.10.2010;3,33;1,05;0,23399;0,00%
27.10.2010;3,33;1,05;0,23399;0,00%
26.10.2010;3,33;1,05;0,23399;0,00%
23.10.2010;3,33;1,05;0,23399;0,00%
22.10.2010;3,33;1,05;0,23399;-0,60%
21.10.2010;3,35;1,05;0,23399;0,90%
20.10.2010;3,32;1,05;0,23399;-0,30%
19.10.2010;3,33;1,05;0,23399;0,00%
17.10.2010;3,33;1,05;0,23399;0,00%
16.10.2010;3,33;1,05;0,23399;-0,30%
15.10.2010;3,34;1,05;0,23399;-0,30%
14.10.2010;3,35;1,05;0,23399;-0,59%
13.10.2010;3,37;1,05;0,23399;0,60%
12.10.2010;3,35;1,05;0,23399;-0,30%
9.10.2010;3,36;1,05;0,23399;0,60%
8.10.2010;3,34;1,05;0,23399;-0,30%
7.10.2010;3,35;1,05;0,23399;-0,30%
6.10.2010;3,36;1,05;0,23399;1,20%
5.10.2010;3,32;1,05;0,23399;0,30%
2.10.2010;3,31;1,05;0,23399;0,00%
1.10.2010;3,31;1,05;0,23399;1,22%
30.09.2010;3,27;1,05;0,23399;-0,30%
29.09.2010;3,28;1,05;0,23399;0,31%
28.09.2010;3,27;1,05;0,23399;-0,30%
25.09.2010;3,28;1,05;0,23399;0,31%
24.09.2010;3,27;1,05;0,23399;-0,61%
23.09.2010;3,29;1,05;0,23399;-0,60%
22.09.2010;3,31;1,05;0,23399;0,30%
21.09.2010;3,3;1,05;0,23399;-0,60%
18.09.2010;3,32;1,05;0,23399;-0,30%
17.09.2010;3,33;1,05;0,23399;-0,30%
16.09.2010;3,34;1,05;0,23399;-0,30%
15.09.2010;3,35;1,05;0,23399;0,00%
14.09.2010;3,35;1,05;0,23399;0,30%
12.09.2010;3,34;1,05;0,23399;0,00%
11.09.2010;3,34;1,05;0,23399;0,00%
10.09.2010;3,34;1,05;0,23399;0,30%
9.09.2010;3,33;1,05;0,23399;1,22%
8.09.2010;3,29;1,05;0,23399;0,00%
7.09.2010;3,29;1,05;0,23399;-0,30%
4.09.2010;3,3;1,05;0,23399;-0,60%
3.09.2010;3,32;1,05;0,23399;-0,30%
2.09.2010;3,33;1,05;0,23399;-0,30%
1.09.2010;3,34;1,05;0,23399;0,60%
29.08.2010;3,32;1,05;0,23399;0,30%
28.08.2010;3,31;1,05;0,23399;1,22%
27.08.2010;3,27;1,05;0,23399;0,31%
26.08.2010;3,26;1,05;0,23399;0,00%
25.08.2010;3,26;1,05;0,23399;0,00%
24.08.2010;3,26;1,05;0,23399;0,00%
22.08.2010;3,26;1,05;0,23399;0,00%
21.08.2010;3,26;1,05;0,23399;-0,31%
20.08.2010;3,27;1,05;0,23399;-0,30%
19.08.2010;3,28;1,05;0,23399;0,00%
18.08.2010;3,28;1,05;0,23399;0,31%
17.08.2010;3,27;1,05;0,23399;-0,61%
14.08.2010;3,29;1,05;0,23399;0,00%
13.08.2010;3,29;1,05;0,23399;-0,30%
12.08.2010;3,3;1,05;0,23399;-0,60%
11.08.2010;3,32;1,05;0,23399;-0,30%
10.08.2010;3,33;1,05;0,23399;-0,30%
7.08.2010;3,34;1,05;0,23399;-0,30%
6.08.2010;3,35;1,05;0,23399;0,30%
4.08.2010;3,34;1,05;0,23399;1,83%
3.08.2010;3,28;1,05;0,23399;0,00%
31.07.2010;3,28;1,05;0,23399;0,31%
30.07.2010;3,27;1,05;0,23399;0,31%
29.07.2010;3,26;1,05;0,23399;-2,10%
28.07.2010;3,33;1,05;0,23399;0,00%
27.07.2010;3,33;1,05;0,23399;-0,60%
24.07.2010;3,35;1,05;0,23399;0,30%
23.07.2010;3,34;1,05;0,23399;0,30%
22.07.2010;3,33;1,05;0,23399;0,00%
21.07.2010;3,33;1,05;0,23399;0,30%
20.07.2010;3,32;1,05;0,23399;-0,30%
18.07.2010;3,33;1,05;0,23399;0,30%
17.07.2010;3,32;1,05;0,23399;-0,90%
16.07.2010;3,35;1,05;0,23399;-0,89%
15.07.2010;3,38;1,05;0,23399;0,60%
14.07.2010;3,36;1,05;0,23399;0,60%
13.07.2010;3,34;1,05;0,23399;0,30%
11.07.2010;3,33;1,05;0,23399;-0,30%
10.07.2010;3,34;1,05;0,23399;0,91%
9.07.2010;3,31;1,05;0,23399;0,00%
8.07.2010;3,31;1,05;0,23399;0,30%
7.07.2010;3,3;1,05;0,23399;0,00%
6.07.2010;3,3;1,05;0,23399;-2,37%
4.07.2010;3,38;1,05;0,23399;0,90%
3.07.2010;3,35;1,05;0,23399;-1,76%
2.07.2010;3,41;1,05;0,23399;-0,58%
1.07.2010;3,43;1,05;0,23399;-0,29%
30.06.2010;3,44;1,05;0,23399;-0,58%
29.06.2010;3,46;1,05;0,23399;0,87%
26.06.2010;3,43;1,05;0,23399;0,29%
25.06.2010;3,42;1,05;0,23399;-0,87%
24.06.2010;3,45;1,05;0,23399;-0,29%
23.06.2010;3,46;1,05;0,23399;0,29%
22.06.2010;3,45;1,05;0,23399;-0,29%
19.06.2010;3,46;1,05;0,23399;-0,57%
18.06.2010;3,48;1,05;0,23399;1,46%
17.06.2010;3,43;1,05;0,23399;-0,29%
16.06.2010;3,44;1,05;0,23399;0,00%
15.06.2010;3,44;1,05;0,23399;-0,29%
12.06.2010;3,45;1,05;0,23399;-0,29%
11.06.2010;3,46;1,05;0,23399;0,87%
10.06.2010;3,43;1,05;0,23399;0,59%
9.06.2010;3,41;1,05;0,23399;0,29%
8.06.2010;3,4;1,05;0,23399;0,59%
3.06.2010;3,38;1,05;0,23399;1,20%
2.06.2010;3,34;1,05;0,23399;0,60%
31.05.2010;3,32;1,05;0,23399;-1,19%
29.05.2010;3,36;1,05;0,23399;0,60%
28.05.2010;3,34;1,05;0,23399;0,30%
27.05.2010;3,33;1,05;0,23399;0,30%
26.05.2010;3,32;1,05;0,23399;0,00%
25.05.2010;3,32;1,05;0,23399;0,30%
22.05.2010;3,31;1,05;0,23399;-2,36%
21.05.2010;3,39;1,05;0,23399;-0,29%
20.05.2010;3,4;1,05;0,23399;0,29%
19.05.2010;3,39;1,05;0,23399;-0,29%
18.05.2010;3,4;1,05;0,23399;-0,58%
16.05.2010;3,42;1,05;0,23399;0,59%
15.05.2010;3,4;1,05;0,23399;-0,87%
14.05.2010;3,43;1,05;0,23399;-0,29%
13.05.2010;3,44;1,05;0,23399;0,00%
12.05.2010;3,44;1,05;0,23399;-0,29%
11.05.2010;3,45;1,05;0,23399;-0,86%
8.05.2010;3,48;1,05;0,23399;0,00%
7.05.2010;3,48;1,05;0,23399;0,87%
6.05.2010;3,45;1,05;0,23399;0,29%
5.05.2010;3,44;1,05;0,23399;0,58%
2.05.2010;3,42;1,05;0,23399;-0,87%
1.05.2010;3,45;1,05;0,23399;0,58%
30.04.2010;3,43;1,05;0,23399;0,29%
29.04.2010;3,42;1,05;0,23399;1,18%
28.04.2010;3,38;1,05;0,23399;0,60%
27.04.2010;3,36;1,05;0,23399;0,60%
25.04.2010;3,34;1,05;0,23399;1,21%
24.04.2010;3,3;1,05;0,23399;0,30%
23.04.2010;3,29;1,05;0,23399;0,30%
22.04.2010;3,28;1,05;0,23399;0,00%
21.04.2010;3,28;1,05;0,23399;0,31%
20.04.2010;3,27;1,05;0,23399;-0,30%
17.04.2010;3,28;1,05;0,23399;0,00%
16.04.2010;3,28;1,05;0,23399;0,31%
15.04.2010;3,27;1,05;0,23399;0,00%
14.04.2010;3,27;1,05;0,23399;-0,30%
13.04.2010;3,28;1,05;0,23399;-0,30%
10.04.2010;3,29;1,05;0,23399;-0,60%
9.04.2010;3,31;1,05;0,23399;0,00%
8.04.2010;3,31;1,05;0,23399;-0,30%
7.04.2010;3,32;1,05;0,23399;2,15%
2.04.2010;3,25;1,05;0,23399;0,93%
1.04.2010;3,22;1,05;0,23399;0,31%
31.03.2010;3,21;1,05;0,23399;1,26%
30.03.2010;3,17;1,05;0,23399;-0,31%
27.03.2010;3,18;1,05;0,23399;0,32%
26.03.2010;3,17;1,05;0,23399;0,00%
25.03.2010;3,17;1,05;0,23399;0,00%
24.03.2010;3,17;1,05;0,23399;0,32%
23.03.2010;3,16;1,05;0,23399;0,32%
20.03.2010;3,15;1,05;0,23399;0,32%
19.03.2010;3,14;1,05;0,23399;-0,32%
18.03.2010;3,15;1,05;0,23399;-0,94%
17.03.2010;3,18;1,05;0,23399;0,63%
16.03.2010;3,16;1,05;0,23399;-0,32%
13.03.2010;3,17;1,05;0,23399;-0,31%
12.03.2010;3,18;1,05;0,23399;0,95%
11.03.2010;3,15;1,05;0,23399;0,64%
10.03.2010;3,13;1,05;0,23399;0,00%
9.03.2010;3,13;1,05;0,23399;0,00%
6.03.2010;3,13;1,05;0,23399;0,00%
5.03.2010;3,13;1,05;0,23399;-0,32%
4.03.2010;3,14;1,05;0,23399;0,00%
3.03.2010;3,14;1,05;0,23399;0,32%
2.03.2010;3,13;1,05;0,23399;-0,32%
27.02.2010;3,14;1,05;0,23399;0,00%
26.02.2010;3,14;1,05;0,23399;-0,63%
25.02.2010;3,16;1,05;0,23399;0,64%
24.02.2010;3,14;1,05;0,23399;0,32%
23.02.2010;3,13;1,05;0,23399;0,00%
20.02.2010;3,13;1,05;0,23399;0,97%
19.02.2010;3,1;1,05;0,23399;1,64%
18.02.2010;3,05;1,05;0,23399;-0,65%
17.02.2010;3,07;1,05;0,23399;1,66%
16.02.2010;3,02;1,05;0,23399;0,00%
14.02.2010;3,02;1,05;0,23399;1,00%
13.02.2010;2,99;1,05;0,23399;-0,66%
12.02.2010;3,01;1,05;0,23399;1,01%
11.02.2010;2,98;1,05;0,23399;0,00%
10.02.2010;2,98;1,05;0,23399;-0,33%
9.02.2010;2,99;1,05;0,23399;0,00%
7.02.2010;2,99;1,05;0,23399;0,00%
6.02.2010;2,99;1,05;0,23399;0,00%
5.02.2010;2,99;1,05;0,23399;-0,66%
4.02.2010;3,01;1,05;0,23399;1,01%
